Name,id_Number,ExposureTime
Constance Perez,3.11742E+16,16
Cornelius Vanderwal,5.13242E+16,16
Cynthia Bejaran,9.95222E+16,16
Dan Huffstetler,5.25172E+16,16
Dana Hughes,5.55302E+16,16
Dana Voeks,8.58442E+16,16
Danny Rockhill,3.67762E+16,16
David Fields,5.58652E+16,16
David Vigo,8.02062E+16,16
Dennis Burrell,8.11792E+16,16
Dennis Watson,1.34742E+16,16
Dolly Davis,5.12772E+16,16
Donald Gagne,7.19162E+16,16
Donna Dukes,3.88962E+16,16
Douglas Edwards,8.44072E+16,16
Douglas Turner,7.10702E+16,16
Elena Nunez,2.97082E+16,16
Eric Thomas,3.07952E+16,16
Eufemia Norton,9.75402E+16,16
Eva Mushtaq,4.74772E+16,16
Fabian Walker,2.87662E+16,16
Felicia Everette,9.43062E+16,16
Florence Tong,1.04932E+16,16
Franklin Willingham,4.49512E+16,16
Gary Rose,2.98652E+16,16
Gene Mendoza,2.74762E+16,16
George Chauarria,1.87122E+16,16
Georgine Fowler,9.31522E+16,16
Gerald Richmond,4.05402E+16,16
Gertrude Yamazaki,1.32602E+16,16
Gilbert Hines,5.00942E+16,16
Gladys Vancleave,7.70232E+16,16
Guadalupe Sullivan,7.26202E+16,16
Hazel Melton,5.47312E+16,16
Henry Davis,7.57782E+16,16
Herman Briney,8.01812E+16,16
Hulda Watkins,5.89692E+16,16
Isabel Stefani,8.59642E+16,16
James Addison,5.72732E+16,16
James Lanius,1.49662E+16,16
Janie Dixon,2.56552E+16,16
Jeffery Haley,4.77832E+16,16
Jennifer Ledesma,9.47362E+16,16
Jennifer Rodriguez,8.24882E+16,16
Joanne Scott,1.52022E+16,16
Joe Blevins,7.10842E+16,16
John Dunn,2.30702E+16,16
John Jennings,8.36802E+16,16
John Pollard,1.30242E+16,16
Johnny Adams,7.65232E+16,16
Joseph Chandler,6.83572E+16,16
Josephine Brown,4.12372E+16,16
Joshua Bittner,3.34842E+16,16
Kelly Wray,2.86512E+16,16
Kenneth Robinson,2.40302E+16,16
Kevin Valentine,4.57412E+16,16
Kim Owens,9.41602E+16,16
Kristen Gant,1.08302E+16,16
Lawrence Hall,9.93262E+16,16
Leola Reich,2.50232E+16,16
Leonora Danielson,2.38802E+16,16
Leslie Dunham,6.53182E+16,16
Linda Emmons,7.04182E+16,16
Linda Graybill,5.54842E+16,16
Linnea Bond,9.41692E+16,16
Lora Smith,2.18822E+16,16
Loren Birge,8.04902E+16,16
Louise Rao,3.97362E+16,16
Louise Witzke,1.74282E+16,16
Lynn Evans,2.36492E+16,16
Marcia Malinski,6.20172E+16,16
Maria Chambers,2.63452E+16,16
Mark Ford,2.12382E+16,16
Mark Kennedy,4.45022E+16,16
Marsha Nash,6.45392E+16,16
Marshall James,2.75522E+16,16
Martin Malone,2.23042E+16,16
Marvel Delarosa,2.71912E+16,16
Mary Rodgers,3.98312E+16,16
Mary Spearman,7.13502E+16,16
Mary Vargas,7.04302E+16,16
Michael Frew,5.52262E+16,16
Michael Hawkins,1.31372E+16,16
Michael Hector,8.45492E+16,16
Michael Sawyer,9.48442E+16,16
Milo Selmer,2.28572E+16,16
Nicolle Schneider,1.53632E+16,16
Pamela Penny,9.38482E+16,16
Patricia Shaver,8.32122E+16,16
Paul Wallace,1.28772E+16,16
Philip Beach,8.26392E+16,16
Raul Elizalde,8.97452E+16,16
Rebecca Ladner,1.21542E+16,16
Regina Davis,2.83112E+16,16
Reginald Williamson,7.68372E+16,16
Richard Gray,8.77172E+16,16
Ricky Otto,9.58012E+16,16
Robert Yamamoto,1.70932E+16,16
Roberto Luna,7.07112E+16,16
Ronald Jackson,8.37482E+16,16
Sandra Smith,5.86402E+16,16
Serena Lewis,8.75692E+16,16
Shane Jones,2.21912E+16,16
Shanna Nelson,5.28422E+16,16
Sheila Duran,4.00952E+16,16
Sherri Pierce,5.02642E+16,16
Stephanie Barrera,8.39412E+16,16
Steven Marshall,2.84732E+16,16
Tabitha Mcnair,4.77322E+16,16
Thomas Lites,7.69802E+16,16
Thomas Roberts,2.99202E+16,16
Tracey Fuller,4.01822E+16,16
Tracey Whitmore,6.42582E+16,16
Tyler Balboa,4.30332E+16,16
Victoria Northey,9.35752E+16,16
Virgil Schreiner,1.49492E+16,16
Waldo Bradshaw,3.86302E+16,16
Wilfredo Campbell,9.33602E+16,16
William Bailey,1.34222E+16,16
William Pina,3.24572E+16,16
Willie Watts,7.56912E+16,16
Amy Gourley,1.61392E+16,16
Ana May,7.97982E+16,16
Andrew Barnett,3.92262E+16,16
Ashley Jackson,8.68692E+16,16
Audrey Silver,9.97032E+16,16
Brandon Baggett,4.43962E+16,16
Charlotte Hall,2.88812E+16,16
Christopher Lopez,6.81352E+16,16
Cinthia Brangers,7.28572E+16,16
Danny Justice,4.88042E+16,16
David Burnside,8.26702E+16,16
David Cardenas,3.13402E+16,16
Devora Martin,8.87192E+16,16
Donald Benton,7.95882E+16,16
Dorothy Locke,9.04082E+16,16
Dorothy Weidman,4.13052E+16,16
Douglas Anderson,8.55152E+16,16
Elisabeth Hubble,3.01382E+16,16
Elwood Pepper,1.98562E+16,16
Essie Jackson,2.14882E+16,16
Eugene Bloch,4.73762E+16,16
Francis Murff,8.99782E+16,16
Frankie Boyett,6.39202E+16,16
Gail Mock,4.87242E+16,16
Gary Smith,5.69922E+16,16
Gary Windley,1.22002E+16,16
Gerald Ross,6.37142E+16,16
Gordon Mcallister,4.17972E+16,16
Gustavo Siegal,8.17472E+16,16
Guy Lemle,7.55272E+16,16
Heather Eastwood,5.52952E+16,16
Jaimie Ventura,5.83372E+16,16
James Burkhead,4.13242E+16,16
James Gahagan,5.45442E+16,16
James Pena,1.95832E+16,16
James Sullivan,9.33582E+16,16
James Uzelac,9.39152E+16,16
James Warner,7.89442E+16,16
Jason Getz,7.00442E+16,16
Jeffrey Buford,7.51142E+16,16
Jeffrey Vickers,3.38782E+16,16
Jennifer Edwards,2.23892E+16,16
Jessica Urmos,1.81152E+16,16
John French,8.53812E+16,16
John Rivera,5.11072E+16,16
John Scharf,1.24862E+16,16
Josefa Hurst,8.23352E+16,16
Joseph Copeland,3.69372E+16,16
Joshua Shah,6.95362E+16,16
Karen Durham,7.70322E+16,16
Katherine Parks,3.06622E+16,16
Keith Bedsole,5.08372E+16,16
Kelli Gordon,2.60182E+16,16
Kenneth Wester,6.00482E+16,16
Krystal Caminero,7.69112E+16,16
Larry Maples,4.06002E+16,16
Laura Furtado,1.13412E+16,16
Leora Griffiths,1.88332E+16,16
Linda Flaherty,4.33912E+16,16
Louis Payne,3.01002E+16,16
Lourdes Stanley,5.73512E+16,16
Loyd Olsen,9.94742E+16,16
Margaret Smith,3.57442E+16,16
Marie Gransberry,5.79632E+16,16
Mark Lyons,5.69452E+16,16
Mary Corder,7.85742E+16,16
Mary Lennon,8.21502E+16,16
Melissa Lundquist,4.70562E+16,16
Merrill Busch,2.72982E+16,16
Michael Potts,7.61172E+16,16
Michael Still,1.49052E+16,16
Nancy Jones,1.91302E+16,16
Nellie Owen,8.98692E+16,16
Norma Dilley,6.45182E+16,16
Ola Wadsworth,1.90072E+16,16
Patricia Irwin,9.27262E+16,16
Paul Bennett,8.31562E+16,16
Paul Clapham,1.24682E+16,16
Paul Kerr,6.30452E+16,16
Pauline Jamison,7.63322E+16,16
Peggy Donahue,5.79452E+16,16
Rachel Lofty,5.76962E+16,16
Richard Mckneely,2.17192E+16,16
Richard Vu,9.93572E+16,16
Ricky Smith,5.23682E+16,16
Robert Smith,3.27872E+16,16
Roy Harter,4.61422E+16,16
Royce Sierra,9.08172E+16,16
Ruth Hinkle,8.33502E+16,16
Ruth Renaud,3.02732E+16,16
Ryan Rutherford,9.80362E+16,16
Sammy Willie,1.62612E+16,16
Samuel Robinson,5.32142E+16,16
Samuel Wolley,8.96512E+16,16
Sasha Tarzia,7.02792E+16,16
Shari Gabbard,9.08952E+16,16
Shaun Fugate,5.90802E+16,16
Sonja Jenkins,9.71922E+16,16
Stephen Wright,5.05532E+16,16
Steven Beaman,1.40962E+16,16
Steven Hartley,5.37392E+16,16
Tara Emerick,6.17772E+16,16
Terrie Prieto,6.38392E+16,16
Thomas Fries,7.69252E+16,16
Ursula Haupt,7.04042E+16,16
Yvette Ferguson,9.48232E+16,16
Adrianna Buckley,5.87422E+16,16
Amy Watt,1.46792E+16,16
Andrea Stein,9.19842E+16,16
Anna Reier,7.52252E+16,16
Annette Taylor,1.82962E+16,16
Anthony Burns,3.96732E+16,16
Beverly Shaffer,6.03842E+16,16
Billy Ramirez,2.15362E+16,16
Brittney Benefiel,2.64112E+16,16
Carol Butler,4.97982E+16,16
Casie Martin,1.68352E+16,16
Charles Alvares,1.41012E+16,16
Cindy Saunders,6.09602E+16,16
Clifford Boatner,6.03642E+16,16
Clifford Cobb,4.63672E+16,16
Colleen Morrow,7.72962E+16,16
Cristy Hurd,3.25292E+16,16
Crystal Ventura,4.84432E+16,16
Cynthia Ogan,4.21742E+16,16
Dale Robison,6.16472E+16,16
Darrell Scott,2.34352E+16,16
David Mcwaters,8.00162E+16,16
Dawn Guerra,3.70782E+16,16
Deborah Davis,2.73512E+16,16
Dennis Crawford,9.56592E+16,16
Dennis Rohm,2.09122E+16,16
Diana Townes,2.64212E+16,16
Donnie Ehrgott,8.12612E+16,16
Doris Cook,3.90232E+16,16
Dorothy Parker,5.73742E+16,16
Dustin Stephens,7.26042E+16,16
Eddie Floyd,3.36332E+16,16
Elizabeth Boulos,3.70912E+16,16
Elizabeth Kerr,9.77602E+16,16
Esther Michalenko,7.87762E+16,16
Ethel Forbes,9.67762E+16,16
Ethelyn Rosenquist,7.91292E+16,16
Francis Morgan,5.33442E+16,16
Frederick Williams,3.35542E+16,16
Fredrick Peck,7.10682E+16,16
Freeman Ruby,1.49312E+16,16
Geraldine Mcmanus,3.37552E+16,16
Glen Dunneback,8.90222E+16,16
Hazel Smith,3.91032E+16,16
Henrietta Moore,4.32332E+16,16
Herman Mcmasters,2.50572E+16,16
Jack Harris,4.33802E+16,16
Jack Wise,8.66032E+16,16
Jacqueline Fuchs,6.47372E+16,16
James Esquibel,7.66462E+16,16
James Kerns,8.60002E+16,16
Janet Burns,9.72702E+16,16
Janet Evans,9.77362E+16,16
Jared Fairley,4.48332E+16,16
Jason Stepro,5.90212E+16,16
Jennie Truxler,9.28102E+16,16
Jerry Ham,1.82252E+16,16
Jessica Haley,5.72272E+16,16
Joel Crespo,5.50252E+16,16
Joesph Mccollum,3.17542E+16,16
John Carlton,5.57282E+16,16
John Foster,2.42662E+16,16
John Franklin,9.84342E+16,16
John Hartson,2.99692E+16,16
John Lor,9.88662E+16,16
John Silver,2.40632E+16,16
John Stupka,8.77752E+16,16
Johnnie Aiken,2.64752E+16,16
Juana Horne,1.67162E+16,16
Judi Williams,4.65762E+16,16
Justin Fetzer,3.10982E+16,16
Justin Mckinney,8.21702E+16,16
Karen Neal,5.65402E+16,16
Karl Stanton,9.06932E+16,16
Kathleen Darden,1.40302E+16,16
Kathy Hartman,9.91392E+16,16
Kay Palma,6.52812E+16,16
Kevin Brundidge,3.15352E+16,16
Kevin Stoeffler,1.44032E+16,16
Kevin Zielinski,5.81302E+16,16
Kimberly Wolf,2.79642E+16,16
Lauralee Drabant,2.22262E+16,16
Lewis King,6.82152E+16,16
Linda Boyer,8.34282E+16,16
Lise Nieves,2.28292E+16,16
Lois Callahan,5.62552E+16,16
Louis Hussein,5.19792E+16,16
Luis Phillips,3.12592E+16,16
Maria Slivka,3.77252E+16,16
Mark Dusek,4.76742E+16,16
Marvin Davidson,1.31182E+16,16
Mary Folk,9.82432E+16,16
Mary Taylor,2.64592E+16,16
Matthew Chandler,1.74872E+16,16
Matthew Licata,6.97682E+16,16
Megan Roa,9.63072E+16,16
Meghan Sapp,6.19282E+16,16
Merlin Hirneise,2.14892E+16,16
Michael Welch,1.85302E+16,16
Miguel Caban,6.20482E+16,16
Myrtle Saad,8.60432E+16,16
Nathaniel Green,4.72832E+16,16
Nicholas Cunningham,7.79802E+16,16
Pat Huffman,8.31242E+16,16
Paul Mifflin,9.99842E+16,16
Rebecca Anderson,8.39092E+16,16
Renee Suiter,7.08972E+16,16
Reynaldo Mullen,3.00482E+16,16
Rhonda Evans,9.35962E+16,16
Rhonda Rabinowitz,4.36632E+16,16
Robert Monroe,4.57582E+16,16
Robert Wood,5.41092E+16,16
Roger Neeley,9.44502E+16,16
Roman Homer,9.60212E+16,16
Rosalie June,2.88422E+16,16
Rosie Flores,9.94722E+16,16
Ruby Hoover,6.09412E+16,16
Samuel Adams,4.41602E+16,16
Sandra Cassidy,3.92222E+16,16
Shari Williams,2.80442E+16,16
Sharon Manzo,3.81542E+16,16
Sherry Martinez,1.23512E+16,16
Steve Ray,8.70402E+16,16
Steve Thompson,4.51852E+16,16
Susan Clemens,2.97592E+16,16
Tammy Hardison,1.95332E+16,16
Terry Aviles,1.12282E+16,16
Todd White,5.85502E+16,16
Tonda Miller,5.63482E+16,16
Ward Oconnor,7.77622E+16,16
William Butler,6.87572E+16,16
Alberto Potter,8.25992E+16,15
Alice Dean,3.56772E+16,15
Amanda Wong,5.70942E+16,15
Angela Love,7.66462E+16,15
Ann Martin,5.86212E+16,15
Anthony Parks,7.88522E+16,15
Autumn Boyer,1.73552E+16,15
Avery Bown,9.54042E+16,15
Barbara Wilson,3.42332E+16,15
Bernard Wilcox,1.85682E+16,15
Bryan Whitlock,4.46272E+16,15
Catherine Mizer,7.24732E+16,15
Charles Williams,1.27952E+16,15
Christopher Mills,8.86952E+16,15
Christopher Sykes,2.28422E+16,15
Cody Cannon,2.77282E+16,15
Daniel Gardella,5.37842E+16,15
David Holden,3.92532E+16,15
Debby Bartko,2.17552E+16,15
Deborah Taylor,6.74812E+16,15
Donna Edwards,5.89642E+16,15
Doris Strauss,7.27562E+16,15
Dorothy Acord,7.28202E+16,15
Edward Barton,6.00432E+16,15
Elizabeth Smith,2.67672E+16,15
Elizabeth Thompson,2.49732E+16,15
Ernest Odom,4.48932E+16,15
Frank Carroll,4.96192E+16,15
Frank Tucker,8.92262E+16,15
George George,7.67132E+16,15
George Richardson,2.89022E+16,15
George Rippeon,8.15482E+16,15
Grace Defabio,8.87412E+16,15
Hayley Powell,7.12002E+16,15
Heide Dallas,4.07522E+16,15
Irma Davis,2.07802E+16,15
James Morgan,2.80622E+16,15
James Smith,1.25002E+16,15
Jason Anglea,4.80572E+16,15
Jefferey Fontenot,2.79392E+16,15
Jennifer Cowels,4.57422E+16,15
Jeremy Washington,6.46952E+16,15
Jerry Chiodi,9.82982E+16,15
Jesus Simms,4.44172E+16,15
Joel Steeley,1.55742E+16,15
Karen Logan,5.53922E+16,15
Kathleen Lawler,8.78912E+16,15
Kathryn Hale,3.17472E+16,15
Laura Petree,7.57582E+16,15
Lillian Grubb,9.21092E+16,15
Lisa Day,1.13532E+16,15
Lisa Harrod,8.15442E+16,15
Lori Grandfield,9.71892E+16,15
Lorraine Knutsen,2.42702E+16,15
Louise Miller,3.84412E+16,15
Marc Bagnoli,3.60252E+16,15
Maria Wood,1.87512E+16,15
Mark Bustamante,7.66262E+16,15
Mary Harris,8.91282E+16,15
Mary Jones,3.40292E+16,15
Mary Phillips,8.90432E+16,15
Melissa Robbins,5.37632E+16,15
Micheal Mccall,3.56962E+16,15
Mollie Edwards,4.86372E+16,15
Morris Cervantes,2.84362E+16,15
Nelson Lamar,6.71332E+16,15
Nicole Bakken,7.59092E+16,15
Oliver Marchand,2.06482E+16,15
Omar Mills,2.97362E+16,15
Pamela Smith,8.43692E+16,15
Patricia Washinton,4.35982E+16,15
Paula Burklow,4.18772E+16,15
Pauline Middleton,4.41302E+16,15
Ramiro Braxton,2.87622E+16,15
Randy Asante,9.40062E+16,15
Randy Finney,4.14842E+16,15
Richard Hill,5.71432E+16,15
Robert Barker,2.16682E+16,15
Robert Dorsey,4.50052E+16,15
Robert Lower,4.27462E+16,15
Robert Mcbride,6.90962E+16,15
Ron Cook,1.16282E+16,15
Ronald Vanmeter,9.89982E+16,15
Ronald Yeast,8.85622E+16,15
Rosa Logsdon,9.48752E+16,15
Roy Garner,5.51162E+16,15
Ruth Stanton,3.58472E+16,15
Scott Bjork,3.70212E+16,15
Selena Villanveva,2.46032E+16,15
Sharon Reeves,9.07532E+16,15
Stephanie Colantro,6.39762E+16,15
Sydney Morales,1.09052E+16,15
Ward Garcia,5.61652E+16,15
William Griffin,5.70942E+16,15
Adeline Imlay,6.39192E+16,15
Alan Clayton,5.10772E+16,15
Alice Nixon,7.98152E+16,15
Alison Sauer,8.74442E+16,15
Amal Whitley,9.15612E+16,15
Amanda Akers,3.70212E+16,15
Amy Poindexter,1.07792E+16,15
Amy Shape,7.77542E+16,15
Andre Gentes,1.96492E+16,15
Anna Innis,1.10562E+16,15
Anna Koller,5.77262E+16,15
Barbara Jewett,1.76112E+16,15
Barbara Watson,9.93232E+16,15
Bradley Iturbe,2.97752E+16,15
Brenda Williams,8.69662E+16,15
Carlos Strout,6.32262E+16,15
Carlota Mcnurlen,4.08752E+16,15
Carol Salvage,2.57712E+16,15
Catherine Mclaughlin,7.27732E+16,15
Charles Fey,7.40932E+16,15
Charles Walker,7.87602E+16,15
Cheryl Obrien,5.85292E+16,15
Christine Tapia,7.71382E+16,15
Claire Moore,9.33162E+16,15
Clyde Ostrom,9.47942E+16,15
Daniel Black,1.90062E+16,15
Daniel Ford,8.27282E+16,15
Daniel Oconnor,1.98542E+16,15
Danielle Garcia,3.29262E+16,15
Danny Richardson,8.99032E+16,15
Darlene Tye,8.24802E+16,15
Darrell Oneal,6.00272E+16,15
Darwin Jarvis,7.17062E+16,15
David Morris,4.05772E+16,15
Dewey Jensen,8.04532E+16,15
Diana Greene,2.02932E+16,15
Don Woodard,3.60102E+16,15
Donna Steadman,9.06012E+16,15
Dudley Morrison,4.82682E+16,15
Dustin Davis,3.76172E+16,15
Elaine South,4.29772E+16,15
Emily Pierce,1.32352E+16,15
Emma Bustamante,4.07462E+16,15
Fannie Skinner,3.17282E+16,15
Freda Robillard,9.44882E+16,15
Gerard Edwards,3.31262E+16,15
Harold Battle,5.85252E+16,15
Helen Campbell,5.00582E+16,15
Herbert Rowland,4.98712E+16,15
Herman Clapham,7.93862E+16,15
Iona Garza,2.51992E+16,15
James Childress,9.99772E+16,15
James Renaud,7.13102E+16,15
James Taylor,2.58122E+16,15
Janet Simons,2.44302E+16,15
Jason Route,4.47802E+16,15
Jennifer Mcmillan,9.53502E+16,15
Jeremy Brockway,7.38402E+16,15
Jerry Krawiec,8.72012E+16,15
Jocelyn Rodriguez,7.52042E+16,15
John Jacoby,6.11692E+16,15
John Lai,4.47572E+16,15
John Lam,9.25832E+16,15
Johnny Davis,8.35922E+16,15
Jon Cernota,8.47212E+16,15
Jose Molden,9.69112E+16,15
Judith Jennings,6.28082E+16,15
Judy Craddock,3.18442E+16,15
Judy Jimenez,8.04632E+16,15
Julie Alford,3.50472E+16,15
Julie Haynes,5.34412E+16,15
Justin Fleming,2.30722E+16,15
Kathleen Bowman,4.41292E+16,15
Keith Mushrush,3.54552E+16,15
Kenya Norman,8.97342E+16,15
Kristina Weishaar,5.56142E+16,15
Kurt Provencal,5.31162E+16,15
Larry Duke,6.54812E+16,15
Leatha Webster,5.97012E+16,15
Lee Hobson,2.79632E+16,15
Lee Nettles,4.90402E+16,15
Len Williamson,3.53492E+16,15
Lillian Ali,4.34642E+16,15
Linda Dilks,1.11662E+16,15
Linda Rosen,7.92102E+16,15
Lisa Hale,7.68302E+16,15
Lori Puleio,9.47192E+16,15
Lori Willis,3.96732E+16,15
Louise Williams,1.63252E+16,15
Lupe Lanzo,2.83692E+16,15
Lynda Mann,2.96322E+16,15
Lynn Willier,3.39972E+16,15
Madeline Hites,6.22452E+16,15
Malcolm Freitas,2.65772E+16,15
Margaret Vansickle,1.65602E+16,15
Maria Lebel,6.18922E+16,15
Maria Marshall,8.21222E+16,15
Maria Stevens,6.85632E+16,15
Martha Zimmerman,9.09952E+16,15
Mary Bowers,1.99122E+16,15
Mary Murphy,2.45892E+16,15
Mary Reynolds,7.43032E+16,15
Mary Reynolds,1.80152E+16,15
Mary Saysongkham,9.77942E+16,15
Michael Cook,7.59182E+16,15
Michael Davis,1.82222E+16,15
Michael Freeman,4.67602E+16,15
Michael Vega,8.59842E+16,15
Michelle Blackshear,4.13632E+16,15
Morris Fuger,1.40032E+16,15
Nathaniel Calderon,6.87062E+16,15
Pamela Baley,1.52122E+16,15
Patricia Bickers,2.13542E+16,15
Patti Lyon,4.23692E+16,15
Paul Scott,5.16892E+16,15
Peter Byler,4.62102E+16,15
Quinn Diaz,8.03942E+16,15
Rebecca Baker,4.67072E+16,15
Rebecca Wyatt,9.96862E+16,15
Rena Smith,7.87252E+16,15
Renetta Lora,1.11922E+16,15
Richard Mctigue,9.29352E+16,15
Richard Webster,5.92902E+16,15
Robert Guzzi,9.57062E+16,15
Robert Ikehara,7.79922E+16,15
Rodney Askew,6.44452E+16,15
Roy Mentzer,3.53732E+16,15
Ruth Sullivan,2.77822E+16,15
Sandra Dickert,8.60692E+16,15
Scott Simon,5.33582E+16,15
Sharon Bagley,8.10562E+16,15
Shenita Crouch,3.32962E+16,15
Spencer Clark,2.82902E+16,15
Susan Campbell,9.68592E+16,15
Suzette Wood,1.65382E+16,15
Taryn Smith,1.08832E+16,15
Teresa Cruz,4.29572E+16,15
Terrence Swope,2.15582E+16,15
Thanh Stelling,8.77812E+16,15
Theresa Thomas,9.13032E+16,15
Thomas Blue,5.93472E+16,15
Thomas Jones,5.77032E+16,15
Thomas Sparks,7.46322E+16,15
Todd Foster,4.83102E+16,15
Todd Pratt,9.91892E+16,15
Violet Dean,4.43812E+16,15
Virginia Lewis,9.90522E+16,15
Virginia Maglione,3.92292E+16,15
Wanda Gillikin,2.67652E+16,15
Wayne Burge,6.71302E+16,15
Wendy Velez,9.17612E+16,15
William Covington,3.32882E+16,15
William New,3.65602E+16,15
Yvette Carlson,9.34232E+16,15
Alice Keith,8.71562E+16,15
Alice Storey,9.52422E+16,15
Alyssa Blake,2.21282E+16,15
Amos Oldham,4.43882E+16,15
Andrea Boone,6.75672E+16,15
Andrew Brotherson,9.58022E+16,15
Andrew Lucero,8.96662E+16,15
Anthony Hankins,2.20272E+16,15
Aurora White,7.18612E+16,15
Bernice Lee,1.74422E+16,15
Beverly Macha,9.86272E+16,15
Bonnie Hoffman,9.45992E+16,15
Bradley Kennerly,3.98792E+16,15
Brandon Adams,5.63702E+16,15
Brandon Whit,2.79692E+16,15
Brian Torres,4.85452E+16,15
Caitlin Perez,8.57532E+16,15
Carlos Stephens,4.49692E+16,15
Carmen Keller,9.70262E+16,15
Carole Alfaro,5.68462E+16,15
Charles Armes,6.81112E+16,15
Charles Clark,8.73972E+16,15
Charles Fleming,5.29482E+16,15
Charles Krantz,7.65512E+16,15
Chelsea Millerbernd,6.31182E+16,15
Christine Genung,5.24792E+16,15
Colleen Alderson,5.22522E+16,15
Colleen Berntson,6.97682E+16,15
Constance Stepp,8.80572E+16,15
Curtis Bittner,9.61592E+16,15
Curtis Simpson,7.55012E+16,15
Cynthia Mull,8.47352E+16,15
Danny Beavers,8.07882E+16,15
David Coffey,8.95462E+16,15
David Newell,7.14532E+16,15
David Reed,4.36972E+16,15
David Rivera,7.67812E+16,15
David Schinkel,1.72792E+16,15
David Yochum,5.88822E+16,15
Dean Holtgrewe,5.72212E+16,15
Deana Carella,5.06952E+16,15
Debra Alton,2.61212E+16,15
Debra Roberts,7.73832E+16,15
Dennis Mildenstein,9.91442E+16,15
Dennis Probst,1.43272E+16,15
Derek Nicholson,2.64332E+16,15
Derrick Thomas,9.52022E+16,15
Diana Wasmund,2.00112E+16,15
Dolores Sweed,4.20502E+16,15
Donald Tate,1.77052E+16,15
Dustin Carroll,9.04492E+16,15
Elaine Lutz,9.43452E+16,15
Elizabeth Leon,2.76522E+16,15
Emma Molina,5.94892E+16,15
Eric Alexander,2.17492E+16,15
Erica Lappin,3.49152E+16,15
Ethel Montgomery,7.64432E+16,15
Eunice Liptrot,1.23492E+16,15
Evelyn Armstrong,6.42112E+16,15
Gary Brunette,4.37962E+16,15
Gladys Hernandez,7.01312E+16,15
Gonzalo Lau,8.60352E+16,15
Gordon Clark,8.89102E+16,15
Gregory Adorno,3.29332E+16,15
Gregory Pou,1.13862E+16,15
Heather Thomas,8.34972E+16,15
Heather Wilburn,4.67542E+16,15
Ida Thomas,9.98712E+16,15
Jaime Miers,9.21232E+16,15
James Mason,9.34102E+16,15
Jamie Pearce,3.48642E+16,15
Jason Clanton,7.96892E+16,15
Jason Thoennes,6.03522E+16,15
Jeffery Merida,4.67252E+16,15
Jeffrey Brown,3.77792E+16,15
Jessie Connor,4.41872E+16,15
Jesus Sandigo,5.59592E+16,15
Joe Lee,6.85652E+16,15
John Brown,2.07302E+16,15
John Burke,3.55852E+16,15
John Hearne,2.22622E+16,15
John Nestor,4.84642E+16,15
Jonathan Griffin,2.96932E+16,15
Jose Basso,8.45832E+16,15
Joseph Hausman,9.37332E+16,15
Joseph Ternullo,8.68642E+16,15
Joshua Fuentes,7.46902E+16,15
Joyce Robinett,2.30742E+16,15
Judy Roden,4.18092E+16,15
Judy Solomon,8.92822E+16,15
Kari Santiago,8.59492E+16,15
Katherine Mitchell,7.68962E+16,15
Kelsie Lorenzen,9.80812E+16,15
Kelvin Jackson,4.66562E+16,15
Kevin Johnson,9.15492E+16,15
Kimberly Nissen,1.73422E+16,15
Kristie Sliger,9.56602E+16,15
Larry Mckenzie,8.70992E+16,15
Latonya Alvarado,2.64472E+16,15
Laura Carter,6.71522E+16,15
Leon Harris,7.18792E+16,15
Lillian Martinez,2.97422E+16,15
Linda Bates,4.80772E+16,15
Lisa Chavez,7.07462E+16,15
Lisa Harris,3.46692E+16,15
Livia Hust,1.13032E+16,15
Marcus Schaeffer,1.92942E+16,15
Maria Schad,9.06912E+16,15
Marjorie Athans,1.88652E+16,15
Marvin Johnson,9.95742E+16,15
Mary Bond,1.85252E+16,15
Mary Fisher,8.35132E+16,15
Mathew Darwin,9.04892E+16,15
Maurice Chacon,1.68752E+16,15
Michael Armbruster,9.22802E+16,15
Michael Reifsnyder,2.91902E+16,15
Mike Mcmillan,5.11672E+16,15
Nancy Samuelson,5.03932E+16,15
Nicolas Piccirillo,2.59582E+16,15
Opal Brink,4.66872E+16,15
Oscar Daugherty,5.11442E+16,15
Patrice Madison,5.99442E+16,15
Patricia Clymer,4.27832E+16,15
Peggy Gordon,6.05512E+16,15
Perry Hinojosa,4.66572E+16,15
Peter King,9.16232E+16,15
Philip Champagne,8.36422E+16,15
Philip Seidell,8.99402E+16,15
Phyllis Walkingstick,1.23282E+16,15
Randall Ortiz,6.54482E+16,15
Randy Anderson,2.52902E+16,15
Ray Judkins,2.88892E+16,15
